2019.06.10,12:00,1350.940,1351.320,1347.540,1349.020,603
2019.06.10,13:00,1348.690,1349.880,1346.310,1349.660,344
2019.06.10,14:00,1349.650,1351.380,1349.470,1351.370,424
2019.06.10,15:00,1351.400,1355.690,1351.050,1355.000,642
2019.06.10,16:00,1354.860,1357.110,1347.960,1352.940,892
2019.06.10,17:00,1352.910,1371.580,1350.720,1369.370,1410
2019.06.10,18:00,1369.270,1390.170,1369.120,1389.570,1984
2019.06.10,19:00,1389.360,1389.940,1382.700,1389.940,1502
2019.06.10,20:00,1390.460,1391.610,1386.380,1388.700,1372
2019.06.10,21:00,1388.670,1390.410,1374.390,1380.810,928
2019.06.10,22:00,1380.830,1381.150,1378.320,1381.150,1109
2019.06.10,23:00,1381.110,1381.320,1376.430,1377.530,691
2019.06.11,00:00,1376.580,1376.770,1375.050,1375.860,581
2019.06.11,02:00,1373.850,1379.850,1373.850,1378.720,222
2019.06.11,03:00,1378.730,1381.230,1378.580,1379.370,239
2019.06.11,04:00,1379.330,1382.170,1378.870,1382.170,520
2019.06.11,05:00,1382.830,1383.600,1376.300,1380.500,447
2019.06.11,06:00,1380.490,1383.550,1379.750,1383.240,483
2019.06.11,07:00,1383.250,1383.450,1379.380,1379.380,488
2019.06.11,08:00,1379.360,1379.920,1375.370,1375.620,252
2019.06.11,09:00,1375.550,1377.540,1374.620,1376.970,376
2019.06.11,10:00,1377.020,1379.710,1375.490,1375.570,1047
2019.06.11,11:00,1375.550,1382.850,1374.850,1379.490,1212
2019.06.11,12:00,1379.400,1386.940,1375.000,1381.430,834
2019.06.11,13:00,1381.350,1382.640,1380.030,1382.230,556
2019.06.11,14:00,1382.220,1386.190,1382.190,1384.140,355
2019.06.11,15:00,1384.110,1385.250,1384.010,1384.270,124
2019.06.11,16:00,1384.300,1395.380,1383.310,1391.640,822
2019.06.11,17:00,1391.410,1397.620,1387.890,1392.170,1367
2019.06.11,18:00,1392.510,1393.450,1378.830,1384.390,1357
2019.06.11,19:00,1383.780,1387.180,1380.380,1383.380,1170
2019.06.11,20:00,1383.370,1392.660,1379.570,1392.280,1117
2019.06.11,21:00,1391.760,1392.060,1386.710,1391.290,802
2019.06.11,22:00,1391.300,1392.170,1390.890,1391.100,686
2019.06.11,23:00,1391.170,1392.450,1389.450,1391.470,780
2019.06.12,00:00,1391.530,1391.560,1387.500,1387.510,341
2019.06.12,02:00,1387.470,1392.800,1387.470,1391.030,121
2019.06.12,03:00,1391.020,1391.970,1390.520,1391.430,215
2019.06.12,04:00,1391.420,1393.150,1390.920,1392.930,442
